,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
51525,51526,2020,Baja California,2,22,Mujeres,30901
51526,51527,2020,Baja California,2,23,Hombres,32619
51527,51528,2020,Baja California,2,23,Mujeres,31109
51528,51529,2020,Baja California,2,24,Hombres,32807
51529,51530,2020,Baja California,2,24,Mujeres,31322
51530,51531,2020,Baja California,2,25,Hombres,32875
51531,51532,2020,Baja California,2,25,Mujeres,31419
51532,51533,2020,Baja California,2,26,Hombres,32739
51533,51534,2020,Baja California,2,26,Mujeres,31341
51534,51535,2020,Baja California,2,27,Hombres,32478
51535,51536,2020,Baja California,2,27,Mujeres,31198
51536,51537,2020,Baja California,2,28,Hombres,32061
51537,51538,2020,Baja California,2,28,Mujeres,30968
51538,51539,2020,Baja California,2,29,Hombres,31486
51539,51540,2020,Baja California,2,29,Mujeres,30643
51540,51541,2020,Baja California,2,30,Hombres,30845
51541,51542,2020,Baja California,2,30,Mujeres,30274
51542,51543,2020,Baja California,2,31,Hombres,30180
51543,51544,2020,Baja California,2,31,Mujeres,29882
51544,51545,2020,Baja California,2,32,Hombres,29459
51545,51546,2020,Baja California,2,32,Mujeres,29433
51546,51547,2020,Baja California,2,33,Hombres,28726
51547,51548,2020,Baja California,2,33,Mujeres,28938
51548,51549,2020,Baja California,2,34,Hombres,28047
51549,51550,2020,Baja California,2,34,Mujeres,28471
51550,51551,2020,Baja California,2,35,Hombres,27403
51551,51552,2020,Baja California,2,35,Mujeres,28014
51552,51553,2020,Baja California,2,36,Hombres,26744
51553,51554,2020,Baja California,2,36,Mujeres,27541
51554,51555,2020,Baja California,2,37,Hombres,26120
51555,51556,2020,Baja California,2,37,Mujeres,27081
51556,51557,2020,Baja California,2,38,Hombres,25552
51557,51558,2020,Baja California,2,38,Mujeres,26636
51558,51559,2020,Baja California,2,39,Hombres,25078
51559,51560,2020,Baja California,2,39,Mujeres,26232
51560,51561,2020,Baja California,2,40,Hombres,24701
51561,51562,2020,Baja California,2,40,Mujeres,25882
51562,51563,2020,Baja California,2,41,Hombres,24410
51563,51564,2020,Baja California,2,41,Mujeres,25574
51564,51565,2020,Baja California,2,42,Hombres,24218
51565,51566,2020,Baja California,2,42,Mujeres,25297
51566,51567,2020,Baja California,2,43,Hombres,24104
51567,51568,2020,Baja California,2,43,Mujeres,25049
51568,51569,2020,Baja California,2,44,Hombres,24067
51569,51570,2020,Baja California,2,44,Mujeres,24815
51570,51571,2020,Baja California,2,45,Hombres,23902
51571,51572,2020,Baja California,2,45,Mujeres,24439
51572,51573,2020,Baja California,2,46,Hombres,23636
51573,51574,2020,Baja California,2,46,Mujeres,23976
51574,51575,2020,Baja California,2,47,Hombres,23246
51575,51576,2020,Baja California,2,47,Mujeres,23420
51576,51577,2020,Baja California,2,48,Hombres,22732
51577,51578,2020,Baja California,2,48,Mujeres,22774
51578,51579,2020,Baja California,2,49,Hombres,22123
51579,51580,2020,Baja California,2,49,Mujeres,22074
51580,51581,2020,Baja California,2,50,Hombres,21482
51581,51582,2020,Baja California,2,50,Mujeres,21342
51582,51583,2020,Baja California,2,51,Hombres,20796
51583,51584,2020,Baja California,2,51,Mujeres,20578
51584,51585,2020,Baja California,2,52,Hombres,20073
51585,51586,2020,Baja California,2,52,Mujeres,19822
51586,51587,2020,Baja California,2,53,Hombres,19343
51587,51588,2020,Baja California,2,53,Mujeres,19083
51588,51589,2020,Baja California,2,54,Hombres,18598
51589,51590,2020,Baja California,2,54,Mujeres,18369
51590,51591,2020,Baja California,2,55,Hombres,17840
51591,51592,2020,Baja California,2,55,Mujeres,17670
51592,51593,2020,Baja California,2,56,Hombres,17071
51593,51594,2020,Baja California,2,56,Mujeres,16973
51594,51595,2020,Baja California,2,57,Hombres,16287
51595,51596,2020,Baja California,2,57,Mujeres,16284
51596,51597,2020,Baja California,2,58,Hombres,15489
51597,51598,2020,Baja California,2,58,Mujeres,15589
51598,51599,2020,Baja California,2,59,Hombres,14669
51599,51600,2020,Baja California,2,59,Mujeres,14891
51600,51601,2020,Baja California,2,60,Hombres,13829
51601,51602,2020,Baja California,2,60,Mujeres,14194
51602,51603,2020,Baja California,2,61,Hombres,12974
51603,51604,2020,Baja California,2,61,Mujeres,13480
51604,51605,2020,Baja California,2,62,Hombres,12116
51605,51606,2020,Baja California,2,62,Mujeres,12756
51606,51607,2020,Baja California,2,63,Hombres,11274
51607,51608,2020,Baja California,2,63,Mujeres,12035
51608,51609,2020,Baja California,2,64,Hombres,10461
51609,51610,2020,Baja California,2,64,Mujeres,11323
51610,51611,2020,Baja California,2,65,Hombres,9675
51611,51612,2020,Baja California,2,65,Mujeres,10626
51612,51613,2020,Baja California,2,66,Hombres,8914
51613,51614,2020,Baja California,2,66,Mujeres,9937
51614,51615,2020,Baja California,2,67,Hombres,8204
51615,51616,2020,Baja California,2,67,Mujeres,9258
51616,51617,2020,Baja California,2,68,Hombres,7514
51617,51618,2020,Baja California,2,68,Mujeres,8597
51618,51619,2020,Baja California,2,69,Hombres,6859
51619,51620,2020,Baja California,2,69,Mujeres,7963
51620,51621,2020,Baja California,2,70,Hombres,6357
51621,51622,2020,Baja California,2,70,Mujeres,7467
51622,51623,2020,Baja California,2,71,Hombres,5843
51623,51624,2020,Baja California,2,71,Mujeres,6925
51624,51625,2020,Baja California,2,72,Hombres,5357
51625,51626,2020,Baja California,2,72,Mujeres,6405
51626,51627,2020,Baja California,2,73,Hombres,4910
51627,51628,2020,Baja California,2,73,Mujeres,5918
51628,51629,2020,Baja California,2,74,Hombres,4491
51629,51630,2020,Baja California,2,74,Mujeres,5452
51630,51631,2020,Baja California,2,75,Hombres,4100
51631,51632,2020,Baja California,2,75,Mujeres,5014
51632,51633,2020,Baja California,2,76,Hombres,3727
51633,51634,2020,Baja California,2,76,Mujeres,4600
51634,51635,2020,Baja California,2,77,Hombres,3384
51635,51636,2020,Baja California,2,77,Mujeres,4213
51636,51637,2020,Baja California,2,78,Hombres,3072
51637,51638,2020,Baja California,2,78,Mujeres,3858
51638,51639,2020,Baja California,2,79,Hombres,2767
51639,51640,2020,Baja California,2,79,Mujeres,3505
51640,51641,2020,Baja California,2,80,Hombres,2479
51641,51642,2020,Baja California,2,80,Mujeres,3155
51642,51643,2020,Baja California,2,81,Hombres,2210
51643,51644,2020,Baja California,2,81,Mujeres,2829
51644,51645,2020,Baja California,2,82,Hombres,1964
51645,51646,2020,Baja California,2,82,Mujeres,2521
51646,51647,2020,Baja California,2,83,Hombres,1737
51647,51648,2020,Baja California,2,83,Mujeres,2238
51648,51649,2020,Baja California,2,84,Hombres,1528
51649,51650,2020,Baja California,2,84,Mujeres,1976
51650,51651,2020,Baja California,2,85,Hombres,1333
51651,51652,2020,Baja California,2,85,Mujeres,1735
51652,51653,2020,Baja California,2,86,Hombres,1154
51653,51654,2020,Baja California,2,86,Mujeres,1508
51654,51655,2020,Baja California,2,87,Hombres,991
51655,51656,2020,Baja California,2,87,Mujeres,1299
51656,51657,2020,Baja California,2,88,Hombres,843
51657,51658,2020,Baja California,2,88,Mujeres,1111
51658,51659,2020,Baja California,2,89,Hombres,707
51659,51660,2020,Baja California,2,89,Mujeres,942
51660,51661,2020,Baja California,2,90,Hombres,583
51661,51662,2020,Baja California,2,90,Mujeres,785
51662,51663,2020,Baja California,2,91,Hombres,471
51663,51664,2020,Baja California,2,91,Mujeres,641
51664,51665,2020,Baja California,2,92,Hombres,379
51665,51666,2020,Baja California,2,92,Mujeres,522
51666,51667,2020,Baja California,2,93,Hombres,297
51667,51668,2020,Baja California,2,93,Mujeres,414
51668,51669,2020,Baja California,2,94,Hombres,232
51669,51670,2020,Baja California,2,94,Mujeres,329
51670,51671,2020,Baja California,2,95,Hombres,178
51671,51672,2020,Baja California,2,95,Mujeres,255
51672,51673,2020,Baja California,2,96,Hombres,133
51673,51674,2020,Baja California,2,96,Mujeres,194
51674,51675,2020,Baja California,2,97,Hombres,97
51675,51676,2020,Baja California,2,97,Mujeres,145
51676,51677,2020,Baja California,2,98,Hombres,70
51677,51678,2020,Baja California,2,98,Mujeres,106
51678,51679,2020,Baja California,2,99,Hombres,47
51679,51680,2020,Baja California,2,99,Mujeres,74
51680,51681,2020,Baja California,2,100,Hombres,32
51681,51682,2020,Baja California,2,100,Mujeres,51
51682,51683,2020,Baja California,2,101,Hombres,20
51683,51684,2020,Baja California,2,101,Mujeres,34
51684,51685,2020,Baja California,2,102,Hombres,13
51685,51686,2020,Baja California,2,102,Mujeres,23
51686,51687,2020,Baja California,2,103,Hombres,8
51687,51688,2020,Baja California,2,103,Mujeres,13
51688,51689,2020,Baja California,2,104,Hombres,4
51689,51690,2020,Baja California,2,104,Mujeres,8
51690,51691,2020,Baja California,2,105,Hombres,2
51691,51692,2020,Baja California,2,105,Mujeres,5
51692,51693,2020,Baja California,2,106,Hombres,1
51693,51694,2020,Baja California,2,106,Mujeres,3
51694,51695,2020,Baja California,2,107,Hombres,0
51695,51696,2020,Baja California,2,107,Mujeres,2
51696,51697,2020,Baja California,2,108,Hombres,1
51697,51698,2020,Baja California,2,108,Mujeres,2
51698,51699,2020,Baja California,2,109,Hombres,0
51699,51700,2020,Baja California,2,109,Mujeres,0
69520,69521,2020,Baja California Sur,3,0,Hombres,7039
69521,69522,2020,Baja California Sur,3,0,Mujeres,6802
69522,69523,2020,Baja California Sur,3,1,Hombres,7061
69523,69524,2020,Baja California Sur,3,1,Mujeres,6869
69524,69525,2020,Baja California Sur,3,2,Hombres,7032
69525,69526,2020,Baja California Sur,3,2,Mujeres,6888
69526,69527,2020,Baja California Sur,3,3,Hombres,7058
69527,69528,2020,Baja California Sur,3,3,Mujeres,6958
69528,69529,2020,Baja California Sur,3,4,Hombres,7092
69529,69530,2020,Baja California Sur,3,4,Mujeres,6975
69530,69531,2020,Baja California Sur,3,5,Hombres,7040
69531,69532,2020,Baja California Sur,3,5,Mujeres,6953
69532,69533,2020,Baja California Sur,3,6,Hombres,6959
69533,69534,2020,Baja California Sur,3,6,Mujeres,6891
69534,69535,2020,Baja California Sur,3,7,Hombres,6883
69535,69536,2020,Baja California Sur,3,7,Mujeres,6818
69536,69537,2020,Baja California Sur,3,8,Hombres,6801
69537,69538,2020,Baja California Sur,3,8,Mujeres,6741
69538,69539,2020,Baja California Sur,3,9,Hombres,6739
69539,69540,2020,Baja California Sur,3,9,Mujeres,6689
69540,69541,2020,Baja California Sur,3,10,Hombres,6716
69541,69542,2020,Baja California Sur,3,10,Mujeres,6659
69542,69543,2020,Baja California Sur,3,11,Hombres,6712
69543,69544,2020,Baja California Sur,3,11,Mujeres,6629
69544,69545,2020,Baja California Sur,3,12,Hombres,6711
69545,69546,2020,Baja California Sur,3,12,Mujeres,6591
69546,69547,2020,Baja California Sur,3,13,Hombres,6725
69547,69548,2020,Baja California Sur,3,13,Mujeres,6554
69548,69549,2020,Baja California Sur,3,14,Hombres,6737
69549,69550,2020,Baja California Sur,3,14,Mujeres,6531
69550,69551,2020,Baja California Sur,3,15,Hombres,6770
69551,69552,2020,Baja California Sur,3,15,Mujeres,6525
69552,69553,2020,Baja California Sur,3,16,Hombres,6816
69553,69554,2020,Baja California Sur,3,16,Mujeres,6517
69554,69555,2020,Baja California Sur,3,17,Hombres,6865
69555,69556,2020,Baja California Sur,3,17,Mujeres,6512
69556,69557,2020,Baja California Sur,3,18,Hombres,6923
69557,69558,2020,Baja California Sur,3,18,Mujeres,6518
69558,69559,2020,Baja California Sur,3,19,Hombres,6954
69559,69560,2020,Baja California Sur,3,19,Mujeres,6508
69560,69561,2020,Baja California Sur,3,20,Hombres,6998
69561,69562,2020,Baja California Sur,3,20,Mujeres,6501
69562,69563,2020,Baja California Sur,3,21,Hombres,7082
69563,69564,2020,Baja California Sur,3,21,Mujeres,6519
69564,69565,2020,Baja California Sur,3,22,Hombres,7177
69565,69566,2020,Baja California Sur,3,22,Mujeres,6556
69566,69567,2020,Baja California Sur,3,23,Hombres,7274
69567,69568,2020,Baja California Sur,3,23,Mujeres,6611
69568,69569,2020,Baja California Sur,3,24,Hombres,7355
69569,69570,2020,Baja California Sur,3,24,Mujeres,6664
69570,69571,2020,Baja California Sur,3,25,Hombres,7399
69571,69572,2020,Baja California Sur,3,25,Mujeres,6681
69572,69573,2020,Baja California Sur,3,26,Hombres,7406
69573,69574,2020,Baja California Sur,3,26,Mujeres,6667
69574,69575,2020,Baja California Sur,3,27,Hombres,7387
69575,69576,2020,Baja California Sur,3,27,Mujeres,6650
69576,69577,2020,Baja California Sur,3,28,Hombres,7335
69577,69578,2020,Baja California Sur,3,28,Mujeres,6620
69578,69579,2020,Baja California Sur,3,29,Hombres,7252
69579,69580,2020,Baja California Sur,3,29,Mujeres,6576
69580,69581,2020,Baja California Sur,3,30,Hombres,7155
69581,69582,2020,Baja California Sur,3,30,Mujeres,6520
69582,69583,2020,Baja California Sur,3,31,Hombres,7054
69583,69584,2020,Baja California Sur,3,31,Mujeres,6461
69584,69585,2020,Baja California Sur,3,32,Hombres,6940
69585,69586,2020,Baja California Sur,3,32,Mujeres,6393
69586,69587,2020,Baja California Sur,3,33,Hombres,6822
69587,69588,2020,Baja California Sur,3,33,Mujeres,6312
69588,69589,2020,Baja California Sur,3,34,Hombres,6712
69589,69590,2020,Baja California Sur,3,34,Mujeres,6246
69590,69591,2020,Baja California Sur,3,35,Hombres,6590
69591,69592,2020,Baja California Sur,3,35,Mujeres,6174
69592,69593,2020,Baja California Sur,3,36,Hombres,6444
69593,69594,2020,Baja California Sur,3,36,Mujeres,6083
69594,69595,2020,Baja California Sur,3,37,Hombres,6298
69595,69596,2020,Baja California Sur,3,37,Mujeres,5992
69596,69597,2020,Baja California Sur,3,38,Hombres,6151
69597,69598,2020,Baja California Sur,3,38,Mujeres,5894
69598,69599,2020,Baja California Sur,3,39,Hombres,6030
69599,69600,2020,Baja California Sur,3,39,Mujeres,5809
69600,69601,2020,Baja California Sur,3,40,Hombres,5918
69601,69602,2020,Baja California Sur,3,40,Mujeres,5731
69602,69603,2020,Baja California Sur,3,41,Hombres,5804
69603,69604,2020,Baja California Sur,3,41,Mujeres,5648
69604,69605,2020,Baja California Sur,3,42,Hombres,5705
69605,69606,2020,Baja California Sur,3,42,Mujeres,5569
69606,69607,2020,Baja California Sur,3,43,Hombres,5616
69607,69608,2020,Baja California Sur,3,43,Mujeres,5494
69608,69609,2020,Baja California Sur,3,44,Hombres,5546
69609,69610,2020,Baja California Sur,3,44,Mujeres,5418
69610,69611,2020,Baja California Sur,3,45,Hombres,5464
69611,69612,2020,Baja California Sur,3,45,Mujeres,5314
69612,69613,2020,Baja California Sur,3,46,Hombres,5358
69613,69614,2020,Baja California Sur,3,46,Mujeres,5190
69614,69615,2020,Baja California Sur,3,47,Hombres,5226
69615,69616,2020,Baja California Sur,3,47,Mujeres,5047
69616,69617,2020,Baja California Sur,3,48,Hombres,5070
69617,69618,2020,Baja California Sur,3,48,Mujeres,4886
69618,69619,2020,Baja California Sur,3,49,Hombres,4897
69619,69620,2020,Baja California Sur,3,49,Mujeres,4714
69620,69621,2020,Baja California Sur,3,50,Hombres,4714
69621,69622,2020,Baja California Sur,3,50,Mujeres,4542
69622,69623,2020,Baja California Sur,3,51,Hombres,4520
69623,69624,2020,Baja California Sur,3,51,Mujeres,4369
69624,69625,2020,Baja California Sur,3,52,Hombres,4329
69625,69626,2020,Baja California Sur,3,52,Mujeres,4197
69626,69627,2020,Baja California Sur,3,53,Hombres,4141
69627,69628,2020,Baja California Sur,3,53,Mujeres,4030
69628,69629,2020,Baja California Sur,3,54,Hombres,3963
69629,69630,2020,Baja California Sur,3,54,Mujeres,3872
69630,69631,2020,Baja California Sur,3,55,Hombres,3783
69631,69632,2020,Baja California Sur,3,55,Mujeres,3717
69632,69633,2020,Baja California Sur,3,56,Hombres,3600
69633,69634,2020,Baja California Sur,3,56,Mujeres,3563
69634,69635,2020,Baja California Sur,3,57,Hombres,3421
69635,69636,2020,Baja California Sur,3,57,Mujeres,3410
69636,69637,2020,Baja California Sur,3,58,Hombres,3242
69637,69638,2020,Baja California Sur,3,58,Mujeres,3257
69638,69639,2020,Baja California Sur,3,59,Hombres,3065
69639,69640,2020,Baja California Sur,3,59,Mujeres,3098
69640,69641,2020,Baja California Sur,3,60,Hombres,2893
69641,69642,2020,Baja California Sur,3,60,Mujeres,2935
69642,69643,2020,Baja California Sur,3,61,Hombres,2717
69643,69644,2020,Baja California Sur,3,61,Mujeres,2769
69644,69645,2020,Baja California Sur,3,62,Hombres,2542
69645,69646,2020,Baja California Sur,3,62,Mujeres,2599
69646,69647,2020,Baja California Sur,3,63,Hombres,2371
69647,69648,2020,Baja California Sur,3,63,Mujeres,2437
69648,69649,2020,Baja California Sur,3,64,Hombres,2206
69649,69650,2020,Baja California Sur,3,64,Mujeres,2281
69650,69651,2020,Baja California Sur,3,65,Hombres,2053
69651,69652,2020,Baja California Sur,3,65,Mujeres,2131
69652,69653,2020,Baja California Sur,3,66,Hombres,1902
69653,69654,2020,Baja California Sur,3,66,Mujeres,1993
69654,69655,2020,Baja California Sur,3,67,Hombres,1765
69655,69656,2020,Baja California Sur,3,67,Mujeres,1856
69656,69657,2020,Baja California Sur,3,68,Hombres,1625
69657,69658,2020,Baja California Sur,3,68,Mujeres,1723
69658,69659,2020,Baja California Sur,3,69,Hombres,1494
69659,69660,2020,Baja California Sur,3,69,Mujeres,1603
69660,69661,2020,Baja California Sur,3,70,Hombres,1398
69661,69662,2020,Baja California Sur,3,70,Mujeres,1507
69662,69663,2020,Baja California Sur,3,71,Hombres,1297
69663,69664,2020,Baja California Sur,3,71,Mujeres,1405
69664,69665,2020,Baja California Sur,3,72,Hombres,1201
69665,69666,2020,Baja California Sur,3,72,Mujeres,1310
69666,69667,2020,Baja California Sur,3,73,Hombres,1109
69667,69668,2020,Baja California Sur,3,73,Mujeres,1222
69668,69669,2020,Baja California Sur,3,74,Hombres,1020
69669,69670,2020,Baja California Sur,3,74,Mujeres,1134
69670,69671,2020,Baja California Sur,3,75,Hombres,932
69671,69672,2020,Baja California Sur,3,75,Mujeres,1051
69672,69673,2020,Baja California Sur,3,76,Hombres,848
69673,69674,2020,Baja California Sur,3,76,Mujeres,971
69674,69675,2020,Baja California Sur,3,77,Hombres,768
69675,69676,2020,Baja California Sur,3,77,Mujeres,893
69676,69677,2020,Baja California Sur,3,78,Hombres,696
69677,69678,2020,Baja California Sur,3,78,Mujeres,823
69678,69679,2020,Baja California Sur,3,79,Hombres,621
69679,69680,2020,Baja California Sur,3,79,Mujeres,754
69680,69681,2020,Baja California Sur,3,80,Hombres,548
69681,69682,2020,Baja California Sur,3,80,Mujeres,683
69682,69683,2020,Baja California Sur,3,81,Hombres,480
69683,69684,2020,Baja California Sur,3,81,Mujeres,615
69684,69685,2020,Baja California Sur,3,82,Hombres,420
69685,69686,2020,Baja California Sur,3,82,Mujeres,548
69686,69687,2020,Baja California Sur,3,83,Hombres,363
69687,69688,2020,Baja California Sur,3,83,Mujeres,487
69688,69689,2020,Baja California Sur,3,84,Hombres,312
69689,69690,2020,Baja California Sur,3,84,Mujeres,431
69690,69691,2020,Baja California Sur,3,85,Hombres,265
69691,69692,2020,Baja California Sur,3,85,Mujeres,378
